date,a_list,b_list,c_list,d_list
2020-01-01 00:00:00,-3.0,1.4362442554067916,0.9091990672622174,3.1433674466318013
2020-01-01 01:00:00,-4.0,4.442815108472077,-0.19623981333280716,4.9143563407087125
2020-01-01 02:00:00,-3.0,5.650843141530604,-0.2874975079360377,3.4385467954384565
2020-01-01 03:00:00,0.0,2.933720881359123,3.6558330024693366,2.3555327342701076
2020-01-01 04:00:00,5.0,-0.8583545688027907,10.0142769573029,6.623235575313415
2020-01-01 05:00:00,12.0,0.00274072087979782,13.018391461797362,16.084455000613413
2020-01-01 06:00:00,21.0,7.640919355729175,8.82813613712949,23.87621033004227
2020-01-01 07:00:00,32.0,16.787866175838737,0.8998502497908012,22.750863901955555
2020-01-01 08:00:00,45.0,18.85919563489738,-1.981972132343949,13.508893736074087
2020-01-01 09:00:00,60.0,10.852825359179697,5.68944304090575,6.169073559118706
2020-01-01 10:00:00,77.0,-0.03640428045915799,19.298601881911864,11.04879039967399
2020-01-01 11:00:00,96.0,-2.0335606445976486,26.95540376679382,27.687372487878655
2020-01-01 12:00:00,117.0,9.614565359606917,20.7001795497928,43.25897963746604
2020-01-01 13:00:00,140.0,26.432762188545933,5.512943820113533,43.78282403461849
2020-01-01 14:00:00,165.0,33.30080662201849,-3.711056894649884,28.358998909471623
2020-01-01 15:00:00,192.0,22.885460697239573,4.132288114806629,12.070995248184396
2020-01-01 16:00:00,221.0,4.1645751982053945,24.580041274587202,12.97846589117033
2020-01-01 17:00:00,252.0,-4.432046003185253,40.02402857981107,34.36793030650327
2020-01-01 18:00:00,285.0,7.75862617443606,35.64963750784965,59.633054729142806
2020-01-01 19:00:00,320.0,32.13767408735168,14.467462475353425,66.4205462508204
2020-01-01 20:00:00,357.0,47.19650425778941,-3.679640771652519,48.067453944547545
2020-01-01 21:00:00,396.0,38.304624831122624,0.14690842260964676,21.8061330149291
2020-01-01 22:00:00,437.0,12.728300304722184,25.34214250435355,14.281771236302934
2020-01-01 23:00:00,480.0,-5.3691028202249145,50.48070669220716,36.44641548792896
2020-01-02 00:00:00,525.0,3.1061535251155448,52.26166561092009,71.47127654414251
2020-01-02 01:00:00,572.0,33.21159292706118,27.950012596192394,88.64642209301431
2020-01-02 02:00:00,621.0,58.737960943781765,-0.2543603860047625,71.93440223110801
2020-01-02 03:00:00,672.0,55.80008526520523,-4.641985811245115,36.63239781584047
2020-01-02 04:00:00,725.0,26.0248686285597,21.740368620651033,17.06094899684293
2020-01-02 05:00:00,780.0,-3.111606345256495,56.85825503871692,34.986594773841674
2020-01-02 06:00:00,837.0,-2.7929268239703653,68.75088834570174,77.83184608692545
2020-01-02 07:00:00,896.0,29.624293147577852,45.46090718640775,108.34080133594242
2020-01-02 08:00:00,957.0,66.32569087731054,7.814048803984175,98.55895872517885
2020-01-02 09:00:00,1020.0,73.62735333508824,-8.342997838737185,57.13742198540423
2020-01-02 10:00:00,1085.0,43.735526951286765,14.610567896071228,23.384379389431977
2020-01-02 11:00:00,1152.0,3.7509808959877597,58.171336216377554,31.689268449461267
2020-01-02 12:00:00,1221.0,-8.051150875692258,83.17850312263444,78.50940898776872
2020-01-02 13:00:00,1292.0,22.042407135608734,65.84629398057973,123.55480446475384
2020-01-02 14:00:00,1365.0,68.78871429355127,21.208059313227984,125.98709442711697
2020-01-02 15:00:00,1440.0,89.81266826874182,-9.030917280470941,83.12700395308347
2020-01-02 16:00:00,1517.0,64.8571533628646,5.396736687267916,35.01556020053005
2020-01-02 17:00:00,1596.0,16.105632409676442,54.07104552983171,28.706711758032625
2020-01-02 18:00:00,1677.0,-10.668717907069905,93.6946074151592,74.10355803235717
2020-01-02 19:00:00,1760.0,11.784055519264385,87.40894205201977,132.7719902851366
2020-01-02 20:00:00,1845.0,65.56104148143694,39.92149554377134,151.93014810083315
2020-01-02 21:00:00,1932.0,102.39240309037008,-4.991883458583718,113.60207852714542
2020-01-02 22:00:00,2021.0,87.78776205659577,-3.9957196268627984,53.16816971893188
2020-01-02 23:00:00,2112.0,34.16897247735518,44.93023951313042,28.396847961942406
2020-01-03 00:00:00,2205.0,-8.780655967792786,98.7794446323488,65.9951546582241
2020-01-03 01:00:00,2300.0,0.6950312463493162,108.087358438503,135.12955873940922
2020-01-03 02:00:00,2397.0,56.79428993988493,63.213598061493826,174.03155200551504
2020-01-03 03:00:00,2496.0,109.66127523713776,5.046003309044387,146.82911418472855
